Sequence of timestamped events V0.1
 402
Name =402
Tbegin = 0
Tend = 885492
Count = 4578
69; 1
74; 2
179; 1
181; 2
193; 1
196; 2
218; 1
223; 2
375; 1
378; 2
678; 1
689; 2
707; 1
708; 2
729; 1
730; 2
763; 1
764; 2
823; 1
828; 2
832; 1
835; 2
902; 1
903; 2
1285; 1
1289; 2
1440; 1
1443; 2
1536; 1
1538; 2
1901; 1
1905; 2
2074; 1
2076; 2
2166; 1
2168; 2
2206; 1
2210; 2
2509; 1
2515; 2
2837; 1
2840; 2
3046; 1
3051; 2
3098; 1
3100; 2
3431; 1
3433; 2
3445; 1
3452; 2
3454; 1
3458; 2
3516; 1
3520; 2
3619; 1
3622; 2
3667; 1
3671; 2
3889; 1
3893; 2
4025; 1
4028; 2
4593; 1
4598; 2
4710; 1
4714; 2
5078; 1
5080; 2
5539; 1
5542; 2
7920; 1
7924; 2
7925; 1
7926; 2
7927; 1
7930; 2
7931; 1
7936; 2
7945; 1
7949; 2
8556; 1
8561; 2
13964; 1
13970; 2
14040; 1
14045; 2
14426; 1
14429; 2
14463; 1
14466; 2
14482; 1
14485; 2
14621; 1
14624; 2
14655; 1
14659; 2
14660; 1
14664; 2
14757; 1
14761; 2
14859; 1
14863; 2
14883; 1
14884; 2
14897; 1
14900; 2
15120; 1
15124; 2
15222; 1
15226; 2
15271; 1
15276; 2
15301; 1
15302; 2
15488; 1
15492; 2
15617; 1
15622; 2
15706; 1
15710; 2
15836; 1
15838; 2
15915; 1
15918; 2
15922; 1
15926; 2
16055; 1
16059; 2
16096; 1
16100; 2
16142; 1
16145; 2
16301; 1
16305; 2
16362; 1
16367; 2
16463; 1
16467; 2
16523; 1
16527; 2
16534; 1
16537; 2
16775; 1
16782; 2
16815; 1
16817; 2
17795; 1
17798; 2
18276; 1
18279; 2
18675; 1
18678; 2
18951; 1
18955; 2
19107; 1
19112; 2
19775; 1
19778; 2
19861; 1
19865; 2
19896; 1
19900; 2
20100; 1
20103; 2
20279; 1
20286; 2
20290; 1
20296; 2
20337; 1
20341; 2
20588; 1
20591; 2
20969; 1
20973; 2
27399; 1
27405; 2
27964; 1
27967; 2
28521; 1
28526; 2
29132; 1
29135; 2
29350; 1
29353; 2
29426; 1
29430; 2
29498; 1
29501; 2
29652; 1
29656; 2
29662; 1
29668; 2
30100; 1
30103; 2
30574; 1
30578; 2
30896; 1
30899; 2
31385; 1
31390; 2
31436; 1
31440; 2
31664; 1
31668; 2
31787; 1
31793; 2
32236; 1
32242; 2
32315; 1
32321; 2
32387; 1
32392; 2
32404; 1
32405; 2
32555; 1
32559; 2
32651; 1
32655; 2
32709; 1
32710; 2
32711; 1
32712; 2
32785; 1
32790; 2
32805; 1
32809; 2
32826; 1
32828; 2
32911; 1
32916; 2
32919; 1
32922; 2
33098; 1
33101; 2
33122; 1
33125; 2
33190; 1
33195; 2
33196; 1
33199; 2
33297; 1
33302; 2
33572; 1
33577; 2
33692; 1
33695; 2
33716; 1
33719; 2
33755; 1
33759; 2
33763; 1
33764; 2
33766; 1
33770; 2
33775; 1
33778; 2
33911; 1
33913; 2
34133; 1
34138; 2
34194; 1
34197; 2
34226; 1
34228; 2
34230; 1
34231; 2
34325; 1
34327; 2
34361; 1
34367; 2
34494; 1
34497; 2
34580; 1
34584; 2
34657; 1
34662; 2
34669; 1
34674; 2
34732; 1
34735; 2
34768; 1
34769; 2
34770; 1
34772; 2
34827; 1
34830; 2
34834; 1
34836; 2
34947; 1
34952; 2
35110; 1
35113; 2
35131; 1
35135; 2
35142; 1
35145; 2
35160; 1
35162; 2
35580; 1
35582; 2
35625; 1
35628; 2
35630; 1
35635; 2
35666; 1
35669; 2
35674; 1
35675; 2
35968; 1
35971; 2
36084; 1
36087; 2
36124; 1
36128; 2
36235; 1
36240; 2
36370; 1
36372; 2
36547; 1
36550; 2
36636; 1
36640; 2
36939; 1
36949; 2
37055; 1
37065; 2
37145; 1
37149; 2
37168; 1
37172; 2
37210; 1
37214; 2
37273; 1
37276; 2
37279; 1
37283; 2
38159; 1
38162; 2
38427; 1
38436; 2
39310; 1
39316; 2
39339; 1
39340; 2
39493; 1
39497; 2
39655; 1
39659; 2
39762; 1
39766; 2
39805; 1
39808; 2
40066; 1
40070; 2
46889; 1
46894; 2
46895; 1
46896; 2
46897; 1
46898; 2
46923; 1
46925; 2
47007; 1
47008; 2
47032; 1
47033; 2
47296; 1
47297; 2
47340; 1
47341; 2
47565; 1
47566; 2
47734; 1
47735; 2
47757; 1
47758; 2
47777; 1
47778; 2
47963; 1
47964; 2
48093; 1
48094; 2
48124; 1
48125; 2
48128; 1
48129; 2
48139; 1
48140; 2
48157; 1
48158; 2
48169; 1
48170; 2
48207; 1
48208; 2
48243; 1
48244; 2
48250; 1
48253; 2
48255; 1
48256; 2
48284; 1
48285; 2
48426; 1
48427; 2
48585; 1
48586; 2
49159; 1
49160; 2
49635; 1
49637; 2
49738; 1
49739; 2
49915; 1
49916; 2
49963; 1
49965; 2
53829; 1
53833; 2
54370; 1
54372; 2
54394; 1
54396; 2
54485; 1
54490; 2
54910; 1
54914; 2
55241; 1
55242; 2
55521; 1
55525; 2
55609; 1
55612; 2
55701; 1
55705; 2
55919; 1
55922; 2
55959; 1
55964; 2
55983; 1
55987; 2
56223; 1
56227; 2
56562; 1
56565; 2
56648; 1
56649; 2
57006; 1
57014; 2
57082; 1
57084; 2
57095; 1
57100; 2
57254; 1
57258; 2
57331; 1
57334; 2
57450; 1
57454; 2
57586; 1
57590; 2
57591; 1
57592; 2
57601; 1
57610; 2
57806; 1
57809; 2
57900; 1
57902; 2
57905; 1
57912; 2
58042; 1
58043; 2
58205; 1
58206; 2
58401; 1
58402; 2
58518; 1
58523; 2
59187; 1
59191; 2
59573; 1
59576; 2
60102; 1
60107; 2
61287; 1
61288; 2
62372; 1
62376; 2
63311; 1
63315; 2
63719; 1
63723; 2
64368; 1
64369; 2
65558; 1
65561; 2
65666; 1
65671; 2
65752; 1
65755; 2
65828; 1
65832; 2
65870; 1
65874; 2
66077; 1
66085; 2
66271; 1
66274; 2
67038; 1
67045; 2
67632; 1
67636; 2
67939; 1
67945; 2
68067; 1
68071; 2
68120; 1
68124; 2
68169; 1
68171; 2
68225; 1
68229; 2
68243; 1
68247; 2
68314; 1
68318; 2
68342; 1
68343; 2
68417; 1
68421; 2
68467; 1
68470; 2
68545; 1
68549; 2
68550; 1
68552; 2
68553; 1
68554; 2
68573; 1
68577; 2
68699; 1
68703; 2
68721; 1
68723; 2
68912; 1
68916; 2
68973; 1
68977; 2
68994; 1
68997; 2
69228; 1
69232; 2
69293; 1
69297; 2
69422; 1
69426; 2
69463; 1
69467; 2
69508; 1
69511; 2
69963; 1
69967; 2
70036; 1
70039; 2
70310; 1
70314; 2
70556; 1
70560; 2
70583; 1
70587; 2
70637; 1
70640; 2
70714; 1
70718; 2
71222; 1
71225; 2
71226; 1
71227; 2
71299; 1
71301; 2
71347; 1
71350; 2
71936; 1
71939; 2
73152; 1
73156; 2
73411; 1
73414; 2
73508; 1
73511; 2
73519; 1
73521; 2
74892; 1
74895; 2
74940; 1
74944; 2
75456; 1
75461; 2
76912; 1
76914; 2
77962; 1
77964; 2
79810; 1
79814; 2
81416; 1
81420; 2
83024; 1
83027; 2
83714; 1
83716; 2
84128; 1
84131; 2
84605; 1
84607; 2
84771; 1
84774; 2
84855; 1
84860; 2
84866; 1
84868; 2
85400; 1
85405; 2
85455; 1
85460; 2
85488; 1
85492; 2
85702; 1
85705; 2
85987; 1
85990; 2
86041; 1
86046; 2
86051; 1
86054; 2
86167; 1
86171; 2
86193; 1
86196; 2
86226; 1
86227; 2
86239; 1
86240; 2
86411; 1
86415; 2
86452; 1
86454; 2
86455; 1
86457; 2
86654; 1
86657; 2
86693; 1
86698; 2
86866; 1
86872; 2
86932; 1
86941; 2
87126; 1
87132; 2
87160; 1
87164; 2
87165; 1
87166; 2
87218; 1
87224; 2
87241; 1
87246; 2
87343; 1
87349; 2
87397; 1
87398; 2
87456; 1
87458; 2
87463; 1
87466; 2
87602; 1
87605; 2
87816; 1
87819; 2
87823; 1
87826; 2
88016; 1
88019; 2
88058; 1
88060; 2
88063; 1
88065; 2
88238; 1
88243; 2
88304; 1
88307; 2
88617; 1
88620; 2
88621; 1
88624; 2
88752; 1
88756; 2
88773; 1
88777; 2
88870; 1
88874; 2
88880; 1
88882; 2
88883; 1
88887; 2
88924; 1
88928; 2
88966; 1
88972; 2
88984; 1
88987; 2
89069; 1
89072; 2
89073; 1
89075; 2
89593; 1
89597; 2
89638; 1
89640; 2
90253; 1
90256; 2
90368; 1
90370; 2
90600; 1
90602; 2
91152; 1
91156; 2
91157; 1
91160; 2
91317; 1
91320; 2
91436; 1
91443; 2
91883; 1
91886; 2
92804; 1
92808; 2
92878; 1
92884; 2
92886; 1
92888; 2
93330; 1
93333; 2
93576; 1
93580; 2
93703; 1
93707; 2
94131; 1
94134; 2
94676; 1
94679; 2
99048; 1
99052; 2
99933; 1
99934; 2
99935; 1
99937; 2
99976; 1
99987; 2
99990; 1
99991; 2
99999; 1
100000; 2
100096; 1
100097; 2
100151; 1
100152; 2
100274; 1
100275; 2
100278; 1
100279; 2
100460; 1
