Sequence of timestamped events V1.0
Stream 3
Id =3
Name = Camera_3
Tbegin = 0
Tend = 10000
Count = 500
65; 1
70; 2
72; 1
77; 2
116; 1
122; 2
117; 1
125; 2
125; 1
131; 2
151; 1
158; 2
157; 1
162; 2
188; 1
194; 2
212; 1
218; 2
240; 1
244; 2
244; 1
249; 2
262; 1
267; 2
309; 1
314; 2
312; 1
318; 2
317; 1
324; 2
327; 1
331; 2
348; 1
354; 2
356; 1
361; 2
358; 1
364; 2
423; 1
428; 2
430; 1
436; 2
442; 1
448; 2
443; 1
448; 2
484; 1
491; 2
594; 1
601; 2
597; 1
602; 2
644; 1
650; 2
651; 1
658; 2
677; 1
682; 2
701; 1
707; 2
773; 1
778; 2
798; 1
804; 2
800; 1
805; 2
827; 1
834; 2
844; 1
848; 2
911; 1
915; 2
927; 1
932; 2
931; 1
936; 2
934; 1
939; 2
935; 1
940; 2
947; 1
953; 2
964; 1
970; 2
975; 1
980; 2
988; 1
992; 2
1080; 1
1085; 2
1111; 1
1115; 2
1114; 1
1118; 2
1126; 1
1132; 2
1131; 1
1136; 2
1135; 1
1141; 2
1204; 1
1209; 2
1231; 1
1237; 2
1232; 1
1239; 2
1236; 1
1241; 2
1246; 1
1251; 2
1264; 1
1270; 2
1269; 1
1275; 2
1276; 1
1281; 2
1287; 1
1293; 2
1375; 1
1381; 2
1389; 1
1394; 2
1390; 1
1395; 2
1397; 1
1401; 2
1477; 1
1482; 2
1490; 1
1495; 2
1517; 1
1522; 2
1520; 1
1524; 2
1525; 1
1530; 2
1530; 1
1536; 2
1532; 1
1538; 2
1559; 1
1564; 2
1561; 1
1568; 2
1576; 1
1581; 2
1584; 1
1589; 2
1619; 1
1624; 2
1639; 1
1645; 2
1643; 1
1649; 2
1668; 1
1673; 2
1705; 1
1710; 2
1708; 1
1714; 2
1735; 1
1741; 2
1737; 1
1743; 2
1778; 1
1783; 2
1784; 1
1789; 2
1784; 1
1790; 2
1784; 1
1791; 2
1790; 1
1795; 2
1790; 1
1797; 2
1794; 1
1799; 2
1811; 1
1816; 2
1828; 1
1834; 2
1838; 1
1845; 2
1843; 1
1849; 2
1852; 1
1857; 2
1885; 1
1890; 2
1903; 1
1909; 2
1918; 1
1923; 2
1922; 1
1929; 2
1941; 1
1946; 2
1941; 1
1947; 2
1956; 1
1961; 2
2026; 1
2030; 2
2079; 1
2083; 2
2079; 1
2084; 2
2105; 1
2110; 2
2115; 1
2124; 2
2125; 1
2132; 2
2170; 1
2178; 2
2188; 1
2193; 2
2259; 1
2265; 2
2267; 1
2278; 2
2294; 1
2303; 2
2303; 1
2309; 2
2368; 1
2374; 2
2374; 1
2379; 2
2416; 1
2421; 2
2422; 1
2429; 2
2432; 1
2438; 2
2452; 1
2460; 2
2469; 1
2474; 2
2477; 1
2483; 2
2495; 1
2500; 2
2499; 1
2506; 2
2509; 1
2514; 2
2527; 1
2533; 2
2559; 1
2565; 2
2619; 1
2623; 2
2644; 1
2649; 2
2703; 1
2709; 2
2754; 1
2758; 2
2807; 1
2814; 2
2814; 1
2820; 2
2829; 1
2833; 2
2834; 1
2840; 2
2840; 1
2849; 2
2854; 1
2857; 2
2854; 1
2860; 2
2862; 1
2868; 2
2872; 1
2879; 2
2891; 1
2897; 2
2902; 1
2908; 2
2904; 1
2910; 2
2913; 1
2917; 2
2923; 1
2928; 2
2924; 1
2931; 2
2937; 1
2942; 2
2948; 1
2953; 2
2958; 1
2964; 2
2961; 1
2967; 2
2980; 1
2987; 2
3022; 1
3026; 2
3027; 1
3032; 2
3032; 1
3039; 2
3110; 1
3116; 2
3121; 1
3127; 2
3162; 1
3168; 2
3186; 1
3191; 2
3211; 1
3216; 2
3249; 1
3254; 2
3289; 1
3295; 2
3291; 1
3299; 2
3319; 1
3328; 2
3332; 1
3338; 2
3344; 1
3352; 2
3350; 1
3356; 2
3351; 1
3356; 2
3366; 1
3371; 2
3366; 1
3372; 2
3437; 1
3443; 2
3440; 1
3444; 2
3461; 1
3467; 2
3466; 1
3471; 2
3470; 1
3475; 2
3480; 1
3486; 2
3482; 1
3488; 2
3523; 1
3531; 2
3538; 1
3544; 2
3581; 1
3587; 2
3586; 1
3591; 2
3586; 1
3592; 2
3621; 1
3627; 2
3666; 1
3672; 2
3704; 1
3715; 2
3717; 1
3722; 2
3721; 1
3726; 2
3730; 1
3734; 2
3732; 1
3737; 2
3746; 1
3753; 2
3759; 1
3765; 2
3762; 1
3768; 2
3775; 1
3782; 2
3779; 1
3783; 2
3779; 1
3785; 2
3784; 1
3790; 2
3794; 1
3799; 2
3796; 1
3804; 2
3800; 1
3807; 2
3808; 1
3814; 2
3810; 1
3816; 2
3828; 1
3833; 2
3841; 1
3847; 2
3863; 1
3868; 2
3866; 1
3870; 2
3893; 1
3899; 2
3910; 1
3915; 2
3946; 1
3952; 2
3947; 1
3953; 2
3961; 1
3970; 2
3973; 1
3978; 2
4018; 1
4025; 2
4035; 1
4040; 2
4094; 1
4098; 2
4142; 1
4148; 2
4144; 1
4150; 2
4153; 1
4157; 2
4161; 1
4166; 2
4161; 1
4167; 2
4181; 1
4186; 2
4188; 1
4194; 2
4207; 1
4213; 2
4213; 1
4219; 2
4248; 1
4254; 2
4260; 1
4266; 2
4269; 1
4275; 2
4276; 1
4282; 2
4308; 1
4314; 2
4324; 1
4330; 2
4356; 1
4362; 2
4366; 1
4371; 2
4384; 1
4391; 2
4391; 1
4397; 2
4460; 1
4466; 2
4476; 1
4483; 2
4487; 1
4492; 2
4518; 1
4524; 2
4528; 1
4535; 2
4593; 1
4598; 2
4602; 1
4607; 2
4608; 1
4615; 2
4623; 1
4632; 2
4675; 1
4683; 2
4677; 1
4682; 2
4693; 1
4699; 2
4706; 1
4712; 2
4760; 1
4768; 2
4789; 1
4796; 2
4809; 1
4815; 2
4872; 1
4877; 2
4874; 1
4880; 2
4894; 1
4900; 2
4906; 1
4912; 2
4941; 1
4946; 2
4952; 1
4956; 2
4952; 1
4958; 2
4971; 1
4977; 2
4975; 1
4979; 2
4997; 1
5004; 2
5016; 1
5021; 2
5018; 1
5023; 2
5046; 1
5051; 2
5052; 1
5058; 2
5059; 1
5063; 2
5077; 1
5083; 2
5091; 1
5098; 2
5099; 1
5105; 2
5146; 1
5151; 2
5149; 1
5153; 2
5150; 1
5158; 2
5165; 1
5170; 2
5225; 1
5231; 2
5253; 1
5259; 2
5262; 1
5268; 2
5288; 1
5293; 2
5297; 1
5301; 2
5314; 1
5319; 2
5328; 1
5333; 2
5341; 1
5347; 2
5343; 1
5349; 2
5352; 1
5358; 2
5379; 1
5385; 2
5395; 1
5402; 2
5426; 1
5431; 2
5431; 1
5437; 2
5453; 1
5458; 2
5468; 1
5474; 2
5484; 1
5490; 2
5499; 1
5506; 2
5509; 1
5515; 2
5526; 1
5531; 2
5557; 1
5563; 2
5627; 1
5632; 2
5637; 1
5645; 2
5638; 1
5646; 2
5651; 1
5656; 2
5653; 1
5657; 2
5673; 1
5679; 2
5695; 1
5701; 2
5712; 1
5718; 2
5736; 1
5742; 2
5736; 1
5743; 2
5737; 1
5742; 2
5753; 1
5758; 2
5753; 1
5759; 2
5760; 1
5766; 2
5796; 1
5803; 2
5810; 1
5815; 2
5813; 1
5819; 2
5824; 1
5830; 2
5825; 1
5831; 2
5842; 1
5851; 2
5877; 1
5886; 2
5879; 1
5885; 2
5936; 1
5941; 2
5938; 1
5944; 2
